host id;host_identity_verified;neighbourhood;cancellation_policy;room type;Construction year;price;service fee;minimum nights;number of reviews;last review
5860438643;verified;Upper East Side;moderate;Entire home/apt;2018;$853 ;$171 ;6;2;5/27/2019
5862150010;unconfirmed;Highbridge;moderate;Private room;2012;$908 ;$182 ;2;100;6/23/2019
5863219903;unconfirmed;Gramercy;strict;Private room;2022;$582 ;$116 ;2;18;5/17/2019
5863415677;unconfirmed;East Harlem;moderate;Private room;2004;$706 ;$141 ;2;8;1/2/2022
5865016323;unconfirmed;Harlem;flexible;Private room;2009;$94 ;$19 ;1;5;6/28/2018
5866387498;verified;West Village;flexible;Entire home/apt;2007;$987 ;$197 ;5;4;3/20/2019
5866951787;verified;Hell's Kitchen;strict;Private room;2018;$1,003 ;$201 ;21;0;
5867448756;unconfirmed;Bushwick;flexible;Private room;2007;$903 ;$181 ;2;0;
5868901121;unconfirmed;Jackson Heights;strict;Entire home/apt;2005;$436 ;$87 ;2;14;2/15/2022
5869497777;verified;Ditmars Steinway;strict;Private room;2012;$778 ;$156 ;1;6;1/7/2022
5870598532;verified;West Village;flexible;Private room;2017;$403 ;$81 ;30;13;4/30/2018
5873124016;verified;East Harlem;flexible;Private room;2005;$285 ;$57 ;1;163;6/21/2019
5874869727;unconfirmed;Carroll Gardens;moderate;Entire home/apt;2015;$1,080 ;$216 ;5;2;8/8/2017
5874929773;verified;Prospect-Lefferts Gardens;strict;Private room;2009;$958 ;$192 ;2;2;1/1/2017
5875556066;unconfirmed;Greenpoint;moderate;Entire home/apt;2015;$507 ;$101 ;1;18;7/2/2018
5877992933;verified;Queens Village;strict;Entire home/apt;2005;$797 ;$159 ;1;135;1/16/2022
5878079244;verified;Fort Greene;flexible;Entire home/apt;2010;$101 ;$20 ;14;6;1/13/2022
5879570335;verified;Concourse Village;flexible;Entire home/apt;2017;$421 ;$84 ;4;6;6/10/2019
5881111962;verified;Harlem;strict;Private room;2014;$982 ;$196 ;14;12;12/1/2018
5881592395;unconfirmed;Park Slope;flexible;Entire home/apt;2014;$1,155 ;$231 ;4;11;11/30/2021
5882039702;unconfirmed;SoHo;moderate;Entire home/apt;2017;$381 ;$76 ;30;6;5/31/2020
5882894769;verified;East Village;flexible;Entire home/apt;2015;$773 ;$155 ;1;101;6/24/2019
5883043679;verified;Bedford-Stuyvesant;strict;Entire home/apt;2014;$186 ;$37 ;4;5;7/28/2017
5885137407;unconfirmed;Williamsburg;moderate;Private room;2017;$775 ;$155 ;5;3;11/2/2018
5888265779;verified;Washington Heights;moderate;Entire home/apt;2005;$1,029 ;$206 ;2;3;5/10/2017
5889666754;unconfirmed;Long Island City;moderate;Entire home/apt;2006;$194 ;$39 ;14;35;5/24/2019
5889690984;verified;Flatbush;strict;Private room;2012;$123 ;$25 ;180;0;
5889853852;unconfirmed;Upper West Side;flexible;Entire home/apt;2018;$315 ;$63 ;10;11;6/24/2017
5890479674;verified;Chinatown;strict;Entire home/apt;2013;$1,036 ;$207 ;5;31;6/23/2019
5891192641;unconfirmed;Williamsburg;flexible;Entire home/apt;2006;$727 ;$145 ;2;11;2/19/2018
5892598875;unconfirmed;Gramercy;flexible;Entire home/apt;2006;$537 ;$107 ;5;7;7/5/2018
5893260824;unconfirmed;East Flatbush;flexible;Entire home/apt;2006;$599 ;$120 ;1;74;2/21/2022
5894632825;verified;Bayside;flexible;Private room;2012;$894 ;$179 ;1;190;3/2/2022
5895581319;verified;Midtown;flexible;Entire home/apt;2005;$393 ;$79 ;30;2;6/2/2019
5896050970;verified;Gramercy;strict;Private room;2013;$377 ;$75 ;1;69;6/23/2019
5896950961;verified;Bushwick;strict;Entire home/apt;2020;$654 ;$131 ;3;4;4/24/2019
5898315828;verified;Civic Center;moderate;Private room;2003;$995 ;$199 ;4;23;9/15/2017
5898496111;unconfirmed;Upper West Side;strict;Entire home/apt;2007;$478 ;$96 ;1;0;
5899953381;verified;Midtown;strict;Entire home/apt;2022;$487 ;$97 ;2;106;6/20/2019
5900202281;unconfirmed;Greenpoint;moderate;Entire home/apt;2012;$1,151 ;$230 ;6;0;
5900539762;verified;West Village;flexible;Entire home/apt;2007;$59 ;$12 ;3;28;6/17/2019
5901518250;verified;Maspeth;strict;Entire home/apt;2019;$105 ;$21 ;2;5;6/3/2018
5901584930;unconfirmed;Chelsea;moderate;Entire home/apt;2015;$290 ;$58 ;14;1;10/10/2021
5902593824;verified;Hell's Kitchen;flexible;Entire home/apt;2020;$662 ;$132 ;2;2;1/2/2015
5903653734;verified;East Harlem;strict;Entire home/apt;2016;$1,000 ;$200 ;3;10;6/18/2019
5904142179;verified;Williamsburg;moderate;Entire home/apt;2004;$501 ;$100 ;2;34;7/1/2019
5904226629;verified;Harlem;flexible;Private room;2012;$752 ;$150 ;7;0;
5904443774;verified;Chelsea;flexible;Entire home/apt;2013;$994 ;$199 ;110;12;2/18/2019
5904988889;unconfirmed;East Elmhurst;moderate;Private room;2011;$858 ;$172 ;1;5;2/16/2022
5905800544;verified;Rego Park;moderate;Private room;2013;$1,078 ;$216 ;1;120;6/11/2019
5906416804;unconfirmed;Williamsburg;flexible;Private room;2005;$1,080 ;$216 ;2;1;11/2/2017
5906553848;unconfirmed;Bedford-Stuyvesant;strict;Entire home/apt;2005;$216 ;$43 ;4;44;6/15/2019
5907717499;unconfirmed;Bedford-Stuyvesant;flexible;Private room;2016;$620 ;$124 ;2;22;3/6/2019
5908062231;verified;Bedford-Stuyvesant;moderate;Entire home/apt;2010;$185 ;$37 ;1;0;
5908111936;unconfirmed;Bedford-Stuyvesant;flexible;Entire home/apt;2015;$84 ;$17 ;5;1;7/19/2016
5908534102;verified;Tribeca;strict;Entire home/apt;2021;$394 ;$79 ;30;0;
5909175860;unconfirmed;Williamsburg;strict;Entire home/apt;2012;$693 ;;5;10;2/21/2021
5909190319;unconfirmed;Upper West Side;strict;Entire home/apt;2005;$119 ;$24 ;30;9;2/19/2019
5909363368;unconfirmed;Murray Hill;strict;Entire home/apt;2016;$131 ;$26 ;1;0;
5909746768;unconfirmed;Hell's Kitchen;strict;Entire home/apt;2009;$454 ;$91 ;4;7;3/24/2019
5911314038;unconfirmed;Harlem;strict;Entire home/apt;2003;$262 ;$52 ;1;0;
5911537533;verified;Kensington;flexible;Private room;2005;$1,071 ;$214 ;500;0;
5914189057;unconfirmed;Financial District;flexible;Entire home/apt;2005;$528 ;$106 ;3;1;11/30/2021
5915056399;verified;East Village;flexible;Entire home/apt;2005;$1,031 ;$206 ;12;43;9/18/2021
5915978071;unconfirmed;Harlem;flexible;Private room;2018;$978 ;$196 ;2;26;10/24/2018
5920257966;unconfirmed;Murray Hill;moderate;Private room;2019;$502 ;;30;7;1/31/2021
5921316339;unconfirmed;Williamsburg;flexible;Private room;2005;$92 ;$18 ;2;24;1/3/2018
5923238507;verified;East Village;strict;Entire home/apt;2004;$292 ;$58 ;5;4;1/1/2017
5924240953;unconfirmed;Bushwick;strict;Shared room;2005;$991 ;$198 ;1;9;7/1/2019
5924376792;verified;Harlem;flexible;Private room;2012;$695 ;$139 ;2;5;4/24/2018
5925202659;unconfirmed;Financial District;strict;Private room;2007;$197 ;$39 ;;26;2/12/2022
5927152655;unconfirmed;Williamsburg;flexible;Entire home/apt;2006;$1,035 ;$207 ;2;45;6/14/2019
5927298340;unconfirmed;Bushwick;strict;Private room;2004;$1,134 ;$227 ;2;30;5/24/2019
5927785561;unconfirmed;Upper East Side;moderate;Entire home/apt;2012;$1,180 ;$236 ;30;6;11/10/2016
5933208912;unconfirmed;Cobble Hill;moderate;Private room;2019;$571 ;$114 ;1;2;11/5/2017
5933848769;unconfirmed;Nolita;strict;Private room;2021;$1,023 ;$205 ;3;10;9/9/2017
5933980287;unconfirmed;Hell's Kitchen;strict;Entire home/apt;2010;$1,097 ;$219 ;2;74;2/23/2022
5934449595;unconfirmed;Flatbush;moderate;Private room;2003;$1,158 ;$232 ;2;5;7/1/2019
5934929867;verified;Borough Park;moderate;Private room;2015;$1,198 ;$240 ;30;17;4/19/2020
5935793151;unconfirmed;South Slope;strict;Entire home/apt;2020;$61 ;$12 ;2;2;5/27/2019
5936818617;verified;Lower East Side;moderate;Entire home/apt;2010;$411 ;$82 ;1;24;2/28/2022
5937651955;verified;Upper West Side;flexible;Private room;2007;$761 ;$152 ;30;0;
5939203796;unconfirmed;Longwood;flexible;Private room;2015;$1,002 ;$200 ;1;0;
5939823144;verified;Greenpoint;moderate;Entire home/apt;2019;$861 ;$172 ;2;248;6/13/2019
5940269420;unconfirmed;Gowanus;moderate;Entire home/apt;2021;$161 ;$32 ;1;2;6/23/2019
5942403635;unconfirmed;Fort Greene;strict;Private room;2017;$243 ;$49 ;10;1;9/30/2018
5943514028;unconfirmed;Long Island City;strict;Private room;2003;$1,100 ;$220 ;3;44;7/1/2019
5948152731;unconfirmed;Harlem;flexible;Private room;2004;$1,032 ;$206 ;2;86;7/3/2019
5948344259;verified;West Village;moderate;Entire home/apt;2007;$308 ;$62 ;2;23;12/7/2018
5948613490;unconfirmed;Bushwick;strict;Private room;2012;$980 ;$196 ;2;12;12/30/2018
5950774133;unconfirmed;Financial District;flexible;Entire home/apt;2022;$700 ;$140 ;1;0;
5950945116;unconfirmed;East Harlem;flexible;Entire home/apt;2008;$230 ;$46 ;21;14;5/12/2019
5951287970;unconfirmed;Fresh Meadows;flexible;Entire home/apt;2006;$1,154 ;$231 ;2;9;10/28/2018
5951923552;unconfirmed;Bushwick;strict;Entire home/apt;2016;$1,015 ;$203 ;3;34;6/21/2019
5953319071;verified;Brooklyn Heights;flexible;Entire home/apt;2012;$749 ;$150 ;4;0;
5954124239;unconfirmed;Jamaica;flexible;Private room;2013;$622 ;$124 ;1;336;7/5/2019
5956046210;verified;Harlem;strict;Private room;2011;$494 ;$99 ;1;3;7/13/2016
5961679794;verified;Lower East Side;strict;Entire home/apt;2017;$54 ;$11 ;3;41;1/2/2019
5961819884;verified;Flatbush;flexible;Entire home/apt;2007;$622 ;$124 ;1;0;
5961892310;verified;Jamaica;flexible;Private room;2020;$591 ;$118 ;1;4;6/30/2019
5962574126;unconfirmed;East Flatbush;flexible;Entire home/apt;2017;$287 ;$57 ;3;15;2/20/2022
5962751488;unconfirmed;Hell's Kitchen;moderate;Shared room;2006;$189 ;$38 ;30;6;2/28/2020
5963754257;unconfirmed;Lower East Side;flexible;Entire home/apt;2021;$922 ;$184 ;30;102;3/10/2020
5963889865;unconfirmed;Flatbush;flexible;Private room;2020;$329 ;$66 ;10;0;
5964484641;verified;East New York;strict;Entire home/apt;2018;$613 ;$123 ;2;2;2/15/2022
5965071980;unconfirmed;Harlem;moderate;Private room;2021;$801 ;$160 ;4;8;7/16/2018
5965178415;unconfirmed;Cobble Hill;flexible;Private room;2010;$497 ;$99 ;3;254;6/23/2019
5966945305;verified;Cambria Heights;flexible;Entire home/apt;2015;$760 ;$152 ;1;25;2/26/2022
5968614848;verified;Chelsea;flexible;Entire home/apt;2020;$66 ;$13 ;2;0;
5969218944;verified;Theater District;moderate;Private room;2018;$612 ;$122 ;1;41;1/14/2019
5972788113;unconfirmed;Carroll Gardens;moderate;Entire home/apt;2015;$249 ;$50 ;4;11;12/29/2018
5973430419;verified;Mott Haven;moderate;Entire home/apt;2010;$711 ;$142 ;5;5;12/16/2021
5973467894;verified;Midtown;strict;Private room;2018;$297 ;$59 ;5;0;
5974959095;unconfirmed;Van Nest;moderate;Private room;2003;$77 ;$15 ;1;104;2/14/2022
5979518936;verified;Crown Heights;moderate;Private room;2020;$286 ;$57 ;5;2;4/8/2019
5985392002;unconfirmed;Bedford-Stuyvesant;strict;Private room;2008;$773 ;$155 ;1;4;6/9/2017
5985650558;verified;Bedford-Stuyvesant;strict;Entire home/apt;2013;$356 ;$71 ;30;16;6/14/2019
5987230873;unconfirmed;Upper East Side;strict;Shared room;2011;$670 ;$134 ;1;115;1/1/2019
5988633626;verified;Greenpoint;moderate;Entire home/apt;2003;$1,068 ;$214 ;4;0;
5988826766;verified;Crown Heights;strict;Entire home/apt;2007;$284 ;$57 ;4;4;6/25/2019
5989442517;unconfirmed;Crown Heights;flexible;Private room;2018;$840 ;$168 ;2;75;6/25/2019
5991799794;verified;Bushwick;flexible;Entire home/apt;2010;$583 ;$117 ;4;77;5/28/2019
5992433264;verified;Williamsburg;strict;Entire home/apt;2020;$809 ;$162 ;5;8;6/21/2019
5992521160;verified;Morningside Heights;moderate;Private room;2010;$775 ;$155 ;2;1;1/6/2016
5996610833;unconfirmed;Greenwich Village;moderate;Entire home/apt;2016;$517 ;$103 ;2;34;1/1/2017
5997275592;verified;Harlem;strict;Private room;2022;$1,078 ;$216 ;25;1;11/12/2018
5999551678;unconfirmed;Brighton Beach;strict;Private room;2021;$1,081 ;$216 ;1;7;6/27/2019
6001152643;verified;Parkchester;flexible;Private room;2012;$599 ;$120 ;2;62;6/24/2019
6002076925;unconfirmed;Corona;moderate;Private room;2004;$361 ;$72 ;1;5;7/7/2019
6002118661;verified;Bushwick;strict;Entire home/apt;2019;$671 ;$134 ;1;11;12/31/2021
6002487790;verified;Greenpoint;moderate;Entire home/apt;2014;$1,134 ;$227 ;14;0;
6002720612;unconfirmed;Crown Heights;moderate;Entire home/apt;2008;$501 ;$100 ;4;13;8/14/2017
6003136138;unconfirmed;Crown Heights;strict;Entire home/apt;2011;$308 ;$62 ;30;76;2/7/2022
6003467269;unconfirmed;Upper West Side;flexible;Private room;2011;$483 ;$97 ;5;20;6/9/2019
6003642589;verified;Harlem;flexible;Entire home/apt;2021;$400 ;$80 ;1;2;1/5/2013
6005826722;verified;Harlem;moderate;Private room;2006;$722 ;$144 ;2;19;2/28/2022
6005906514;unconfirmed;Murray Hill;moderate;Private room;2013;$287 ;$57 ;1;0;
6006824097;unconfirmed;Bedford-Stuyvesant;moderate;Entire home/apt;2009;$1,143 ;$229 ;3;104;6/17/2019
6006915298;unconfirmed;Bedford-Stuyvesant;strict;Entire home/apt;2008;$895 ;$179 ;3;3;11/5/2018
6007762526;unconfirmed;Longwood;strict;Private room;2007;$765 ;$153 ;1;7;10/20/2018
6008564685;unconfirmed;Bushwick;strict;Private room;2012;$270 ;$54 ;1;4;11/26/2016
6009993050;unconfirmed;Williamsburg;flexible;Private room;2007;$338 ;$68 ;3;1;8/16/2016
6011730635;verified;SoHo;moderate;Entire home/apt;2020;$353 ;$71 ;5;6;10/14/2018
6012565305;verified;Chelsea;strict;Entire home/apt;2004;$683 ;$137 ;1;0;
6012784508;unconfirmed;Williamsburg;flexible;Private room;2021;$1,133 ;$227 ;5;0;
6014409614;unconfirmed;Upper East Side;moderate;Entire home/apt;2007;$181 ;$36 ;60;6;7/2/2019
6014504653;unconfirmed;Theater District;strict;Private room;2004;$1,179 ;$236 ;1;3;6/16/2019
6014773438;verified;Sunnyside;strict;Entire home/apt;2017;$1,004 ;$201 ;30;128;7/17/2020
6015660709;unconfirmed;Bushwick;strict;Private room;2010;$989 ;$198 ;2;16;5/18/2019
6016219947;unconfirmed;Carroll Gardens;moderate;Entire home/apt;2012;$864 ;$173 ;6;0;
6017052474;unconfirmed;Bedford-Stuyvesant;moderate;Private room;2007;$1,184 ;$237 ;2;0;
6017731865;verified;South Slope;flexible;Entire home/apt;2013;$325 ;$65 ;3;12;7/1/2019
6017774167;verified;Williamsburg;flexible;Entire home/apt;2006;$1,191 ;$238 ;30;11;5/31/2019
6020061216;unconfirmed;Upper West Side;flexible;Private room;2019;$792 ;$158 ;5;9;4/30/2019
6020480497;unconfirmed;Chelsea;moderate;Entire home/apt;2011;$999 ;$200 ;3;3;6/20/2016
6021059082;verified;Theater District;strict;Entire home/apt;2005;$80 ;$16 ;30;0;
6022117470;unconfirmed;Theater District;moderate;Private room;2015;$1,143 ;$229 ;8;1;12/8/2017
6022620562;verified;Washington Heights;moderate;Private room;2008;$237 ;$47 ;3;5;6/21/2019
6022716266;unconfirmed;Chelsea;strict;Private room;2006;$449 ;$90 ;1;2;1/1/2018
6022836818;unconfirmed;Harlem;moderate;Private room;2016;$215 ;$43 ;3;202;3/2/2022
6023466241;verified;Bedford-Stuyvesant;strict;Entire home/apt;2003;$177 ;$35 ;30;91;8/4/2021
6023775699;unconfirmed;Cypress Hills;moderate;Entire home/apt;2006;$837 ;$167 ;30;34;3/16/2019
6025512073;verified;Williamsburg;flexible;Private room;2021;$445 ;$89 ;3;3;4/11/2018
6025784068;unconfirmed;Williamsburg;moderate;Private room;2007;$1,091 ;$218 ;7;4;12/19/2018
6025940702;unconfirmed;East New York;strict;Entire home/apt;2012;$297 ;$59 ;4;121;6/24/2019
6028060409;verified;Clinton Hill;strict;Entire home/apt;2018;$634 ;$127 ;7;31;8/19/2021
6029608897;verified;Morris Park;flexible;Entire home/apt;2008;$523 ;$105 ;1;76;6/25/2019
6029788482;unconfirmed;Hell's Kitchen;flexible;Private room;2012;$162 ;$32 ;1;56;6/30/2019
6030291565;unconfirmed;East Village;strict;Entire home/apt;2021;$1,151 ;$230 ;7;11;8/21/2018
6030390530;unconfirmed;Kips Bay;flexible;Entire home/apt;2007;$851 ;$170 ;3;52;6/23/2019
6031134770;unconfirmed;Woodside;strict;Entire home/apt;2006;$64 ;$13 ;3;4;2/23/2019
6032349870;verified;Jamaica;flexible;Private room;2003;$1,069 ;$214 ;1;129;6/23/2019
6033123130;unconfirmed;East Flatbush;strict;Private room;2022;$1,046 ;$209 ;4;0;
6033863573;unconfirmed;Lower East Side;flexible;Private room;2016;$1,000 ;$200 ;1;0;
6035312133;verified;Hell's Kitchen;flexible;Entire home/apt;2004;$840 ;$168 ;7;52;9/4/2018
6035504729;unconfirmed;Queens Village;strict;Entire home/apt;2022;$698 ;$140 ;30;9;5/9/2021
6036275686;verified;Bushwick;moderate;Private room;2022;$901 ;$180 ;14;15;7/10/2018
6036506395;unconfirmed;Washington Heights;strict;Private room;2006;$944 ;$189 ;1;32;5/6/2019
6037246107;verified;Midtown;flexible;Entire home/apt;2014;$86 ;$17 ;3;1;12/15/2017
6038766429;verified;Gowanus;strict;Entire home/apt;2014;$359 ;$72 ;5;44;2/26/2022
6039225763;verified;Greenpoint;flexible;Private room;2015;$547 ;$109 ;3;59;6/8/2019
6040280287;verified;Ridgewood;strict;Entire home/apt;2020;$913 ;$183 ;2;74;5/19/2019
6040832361;verified;Lower East Side;moderate;Entire home/apt;2005;$1,153 ;$231 ;4;8;5/18/2019
6041417324;verified;Long Island City;moderate;Entire home/apt;2014;$1,144 ;$229 ;2;9;6/22/2019
6043744134;verified;Williamsburg;strict;Private room;2009;$138 ;;22;0;
6044500930;unconfirmed;Sunset Park;moderate;Private room;2022;$181 ;$36 ;5;39;4/28/2019
6045596403;verified;Crown Heights;flexible;Entire home/apt;2004;$902 ;$180 ;2;66;7/1/2019
6046185382;verified;Maspeth;moderate;Entire home/apt;2011;$501 ;$100 ;3;125;2/2/2022
6046471118;unconfirmed;East Harlem;moderate;Private room;2020;$1,114 ;$223 ;3;43;1/2/2022
6047917422;unconfirmed;Fort Greene;moderate;Entire home/apt;2018;$844 ;$169 ;7;2;8/22/2016
6047944071;unconfirmed;Clinton Hill;moderate;Private room;2021;$643 ;$129 ;;11;6/7/2019
6048979809;unconfirmed;Woodside;strict;Private room;2018;$524 ;$105 ;37;1;12/15/2018
6055216433;unconfirmed;Hell's Kitchen;moderate;Entire home/apt;2014;$462 ;$92 ;30;0;
6056942925;verified;Long Island City;strict;Entire home/apt;2007;$613 ;$123 ;180;176;3/28/2020
6057647602;verified;Ridgewood;moderate;Entire home/apt;2007;$269 ;$54 ;3;27;8/27/2018
6058853500;unconfirmed;Sunnyside;flexible;Private room;2016;$498 ;$100 ;30;10;10/13/2021
6061579496;verified;Harlem;strict;Entire home/apt;2014;$756 ;$151 ;5;3;8/21/2018
6061599442;verified;East Harlem;strict;Private room;2008;$1,108 ;$222 ;21;0;
6061701343;verified;Bedford-Stuyvesant;moderate;Private room;2016;$1,091 ;$218 ;30;0;
6062399292;unconfirmed;Ridgewood;moderate;Private room;2022;$349 ;$70 ;30;2;6/20/2019
6063596520;unconfirmed;Greenpoint;flexible;Private room;2008;$573 ;$115 ;3;5;1/17/2022
6065255186;verified;East Harlem;flexible;Private room;2009;$407 ;$81 ;1;29;6/21/2019
6067268245;verified;Bedford-Stuyvesant;moderate;Private room;2018;$354 ;$71 ;13;7;7/24/2018
6067547173;unconfirmed;Fort Greene;flexible;Private room;2004;$939 ;$188 ;6;0;
6067623660;verified;Harlem;strict;Private room;2005;$830 ;$166 ;2;21;3/18/2018
6067691670;unconfirmed;Chelsea;moderate;Entire home/apt;2013;$436 ;$87 ;29;0;
6067954673;verified;South Slope;flexible;Private room;2021;$883 ;$177 ;30;1;6/19/2019
6068050730;unconfirmed;Williamsburg;flexible;Entire home/apt;2013;$866 ;$173 ;5;1;1/2/2019
6069010299;verified;Crown Heights;moderate;Entire home/apt;2017;$864 ;$173 ;3;10;2/13/2022
6073737652;verified;Astoria;moderate;Entire home/apt;2009;$81 ;$16 ;30;0;
6075064925;unconfirmed;Upper West Side;strict;Entire home/apt;2016;$178 ;$36 ;5;5;4/9/2017
6075603331;unconfirmed;Williamsburg;moderate;Entire home/apt;2016;$357 ;$71 ;1;9;9/26/2016
6075896485;unconfirmed;Harlem;flexible;Private room;2021;$402 ;$80 ;30;20;9/14/2018
6076658275;verified;Ditmars Steinway;strict;Entire home/apt;2005;$526 ;$105 ;5;3;10/19/2021
6077288879;verified;Bushwick;strict;Private room;2019;$1,048 ;$210 ;5;1;11/27/2018
6077736564;unconfirmed;Prospect-Lefferts Gardens;moderate;Private room;2013;$216 ;$43 ;1;112;2/20/2022
6078452589;unconfirmed;Woodhaven;flexible;Private room;2018;$1,041 ;$208 ;1;86;7/7/2019
6081263098;verified;Williamsburg;strict;Entire home/apt;2005;$857 ;$171 ;2;0;
6082577806;unconfirmed;Crown Heights;strict;Entire home/apt;2010;$1,167 ;$233 ;2;20;7/7/2019
6084174898;unconfirmed;Bedford-Stuyvesant;moderate;Entire home/apt;2015;$916 ;$183 ;2;168;6/29/2019
6084201953;verified;Bedford-Stuyvesant;moderate;Private room;2021;$296 ;$59 ;60;13;5/1/2019
6085290155;verified;St. George;moderate;Entire home/apt;2022;$969 ;$194 ;4;97;6/26/2019
6090105839;unconfirmed;Riverdale;moderate;Private room;2022;$945 ;$189 ;6;2;1/1/2017
6090676469;unconfirmed;Bushwick;flexible;Private room;2013;$691 ;$138 ;2;3;9/24/2017
6091119470;unconfirmed;Bedford-Stuyvesant;flexible;Entire home/apt;2016;$502 ;$100 ;3;40;2/28/2022
6091186043;unconfirmed;Upper West Side;moderate;Entire home/apt;2019;$716 ;$143 ;5;30;9/3/2021
6091459660;verified;Morningside Heights;flexible;Private room;2021;$777 ;$155 ;30;0;
6092168508;unconfirmed;Upper East Side;flexible;Shared room;2020;$267 ;$53 ;4;10;6/14/2019
6092246353;unconfirmed;Bedford-Stuyvesant;flexible;Private room;2019;$404 ;$81 ;2;44;2/28/2022
6092839756;verified;Little Italy;moderate;Entire home/apt;2013;$218 ;$44 ;30;0;
6093683469;unconfirmed;Crown Heights;flexible;Entire home/apt;2021;$379 ;$76 ;3;3;6/24/2019
6095020072;unconfirmed;Jamaica;flexible;Private room;2016;$165 ;$33 ;3;29;5/20/2019
6096262585;verified;Hell's Kitchen;strict;Private room;2011;$391 ;$78 ;1;5;2/26/2022
6096420430;unconfirmed;Williamsburg;flexible;Entire home/apt;2009;$368 ;$74 ;30;101;9/30/2021
6096810059;verified;East Harlem;strict;Private room;2018;$772 ;$154 ;2;0;
6098024337;verified;Downtown Brooklyn;moderate;Private room;2007;$299 ;$60 ;1;0;
6098519296;verified;Financial District;strict;Private room;2004;$397 ;$79 ;;38;2/12/2022
6098964000;verified;Crown Heights;flexible;Entire home/apt;2021;$636 ;$127 ;2;6;6/17/2019
6100626535;unconfirmed;Long Island City;moderate;Private room;2008;$64 ;$13 ;2;0;
